full_site_address,Latitude,Longitude,car_wash_name,distance_from_original_location,car_wash_address,nearest_business_name_1,nearest_business_address_1,distance_car_wash_nearest_business_1,nearest_business_name_2,nearest_business_address_2,distance_car_wash_nearest_business_2,nearest_business_name_3,nearest_business_address_3,distance_car_wash_nearest_business_3,nearest_business_name_4,nearest_business_address_4,distance_car_wash_nearest_business_4,nearest_business_name_5,nearest_business_address_5,distance_car_wash_nearest_business_5,multiple_business_count
"Woodieu0027s Dale Mabry , 8935 N Dale Mabry Hwy , Tampa , FL , 33614",28.0323444,-82.5042138,Woodie's Wash Shack - N. Dale Mabry,0.019512665630306333,"8935 N Dale Mabry Hwy, Tampa, FL 33614, USA",Florida's Foam Walls,"8901 N Dale Mabry Hwy UNIT 114, Tampa, FL 33614, USA",0.04021317273714901,"Dr. Eric M. Williams, DO","8939 N Dale Mabry Hwy, Tampa, FL 33614, USA",0.0439302621430596,"Medical Billing, C&S Medical Billing Tampa, FL Home","8939 N Dale Mabry Hwy, Tampa, FL 33614, USA",0.04467346176432563,"Dr. Kerry H. Haskins, MD","8939 N Dale Mabry Hwy, Tampa, FL 33614, USA",0.04467346176432563,Petrus II Raymond a Do,"8939 N Dale Mabry Hwy, Tampa, FL 33614, USA",0.04467346176432563,0
"Woodieu0027s Gibsonton , 9350 Theater Dr , Gibsonton , FL , 33534",27.849035,-82.3507939,Woodie's Wash Shack - Gibsonton,0.0018866005568552037,"9350 Theater Dr, Gibsonton, FL 33534, USA",McAlister's Deli,"9360 Theater Dr, Gibsonton, FL 33534, USA",0.03449062333582231,Zaxbys Chicken Fingers & Buffalo Wings,"10580 New East Bay Rd, Gibsonton, FL 33534, USA",0.044808840353335364,Extended Stay America Premier Suites - Tampa - Gibsonton - Riverview,"10623 East Bay Rd, Gibsonton, FL 33534, USA",0.07349081224064269,Cracker Barrel Old Country Store,"9370 Theater Dr, Gibsonton, FL 33534, USA",0.08313217139416589,Baskin-Robbins,"10608 East Bay Rd, Gibsonton, FL 33534, USA",0.09971777174857371,0
"Woodieu0027s Lutz , 24749 FL-54 , Lutz , FL , 33559",28.1864462,-82.4066793,Woodie's Wash Shack - Cypress Creek,0.0103163435108546,"24749 FL-54, Lutz, FL 33559, USA",Tampa Concealed Carry Permit,"24747 FL-54, Lutz, FL 33559, USA",0.02668938868988912,Fazoli's,"24791 FL-54, Lutz, FL 33559, USA",0.030068021601376685,Lightning Orthodontics,"24795 FL-54, Lutz, FL 33559, USA",0.03731602384998738,New Tampa Fence,"24727 FL-54, Lutz, FL 33559, USA",0.040364655547594996,Centura Pharmaceuticals,"24718 FL-54 C, Lutz, FL 33559, USA",0.040500730535263686,0
"Woodieu0027s Nokomis , 111 N Tamiami Trail , Nokomis , FL , 34275",27.1255161,-82.4543539,Woodie's Wash Shack - Nokomis,0.010590558795250147,"111 N Tamiami Trl, Nokomis, FL 34275, USA",Slavic Mission Fellowship,"111 N Tamiami Trl, Nokomis, FL 34275, USA",0.010590558795250147,Smith & Waggoner Certified Public Accountants,"115 N Tamiami Trl #7, Nokomis, FL 34275, USA",0.028330530344455665,The Flower Box of Sarasota,"115 N Tamiami Trl STE 10, Nokomis, FL 34275, USA",0.031524461977612835,WhitCo Insurance Agency,"115 S Tamiami Trail STE 1, Nokomis, FL 34275, USA",0.031524461977612835,"CrossRhodes Consulting, LLC","115 N Tamiami Trl #6, Nokomis, FL 34275, USA",0.033932207893109745,1
"Woodieu0027s Park Blvd , 8680 N. Park Blvd , Seminole , FL , 33777",27.8389408,-82.7590861,Woodie's Wash Shack - Park Blvd,0.0018331481497797905,"8680 Park Blvd, Seminole, FL 33777, USA",Park Blvd + 85th Ln,"Seminole, FL 33777, USA",0.037265125640880546,Park Blvd + 85th Ln,"Seminole, FL 33777, USA",0.06509897815628388,Double &single,"8668 Park Blvd, Seminole, FL 33777, USA",0.07199517638008,Winn-Dixie,"8740 Park Blvd, Seminole, FL 33777, USA",0.07596486944734668,Dogfish Tackle & Marine,"8750 Park Blvd, Seminole, FL 33777, USA",0.08333193877678619,0
"Woodieu0027s Silver Palm , 13825 State Road 70 E , Bradenton , FL , 34202",27.432229,-82.4034455,Woodie's Wash Shack - Silver Palm,0.024131038187577794,"13825 State Road 70 E, Bradenton, FL 34202, USA",Luxe Lakewood Ranch,"13700 Luxe Ave, Bradenton, FL 34211, USA",0.0718226228815535,Waves Pest Control Lakewood Ranch,"13649 Luxe Ave #110, Bradenton, FL 34211, USA",0.15421397174810045,Center For Strong Living,"13649 Luxe Ave, Bradenton, FL 34211, USA",0.1664276644875015,The Pallisades,"13911 Mount Laurel Trl, Bradenton, FL 34202, USA",0.1948384781174304,Chokubychong,"Macaw Glen, Lakewood Ranch, FL 34202, USA",0.22919838757220046,0
"Woodieu0027s Skyway , 3401 34th St S , St. Petersburg , FL , 33711",27.7368358,-82.6800151,Woodie's Wash Shack - Skyway,0.0020779782366629617,"3401 34th St S, St. Petersburg, FL 33711, USA",34th St S + 36th Ave S,"St. Petersburg, FL 33711, USA",0.0396770812590826,34th St S + #3440,"St. Petersburg, FL 33711, USA",0.07549664022792014,Us Hwy 19 S + 36th Ave S,"St. Petersburg, FL 33711, USA",0.0917949943907672,Conviva Senior Primary Care,"3491 34th St S, St. Petersburg, FL 33711, USA",0.10220708745076278,"Nick Engelman III, DO","3491 34th St S, St. Petersburg, FL 33711, USA",0.10220708745076278,0
"Woodieu0027s Sun City , 4927 FL-674 , Wimauma , FL , 33598",27.7119642,-82.3332559,Woodie's Wash Shack - Sun City,2.197575454943035e-13,"4927 FL-674, Wimauma, FL 33598, USA","Mariam Merayo Godo, DMD","4921 FL-674, Wimauma, FL 33598, USA",0.047969473789236175,"Brandon W Cohen, DMD","4921 FL-674, Wimauma, FL 33598, USA",0.047969473789236175,Wimauma Dental Care,"4921 FL-674, Wimauma, FL 33598, USA",0.051477573251674014,PNC ATM,"16620 US-301, Wimauma, FL 33598, USA",0.06418361951350372,Mavis Tires & Brakes,"4961 FL-674, Wimauma, FL 33598, USA",0.06564723018945905,0
"Woodieu0027s Ulmerton , 7601 Ulmerton Rd , Largo , FL , 33771",27.8947713,-82.7431834,Woodie's Wash Shack - Ulmerton,0.0013401936004837753,"7601 Ulmerton Rd, Largo, FL 33771, USA",Career Experts,"7573 Ulmerton Rd, Largo, FL 33771, USA",0.04350469287697339,The Canadian Medstore,"7573 Ulmerton Rd, Largo, FL 33771, USA",0.04350469287697339,Bay Area Colon Therapy,"7569 Ulmerton Rd, Largo, FL 33771, USA",0.04589756969548896,Team Super Natural,"7569 Ulmerton Rd, Largo, FL 33771, USA",0.04589756969548896,Skin Glow Esthetics by Rowena,"7569 Ulmerton Rd, Largo, FL 33771, USA",0.0460528184976199,0
"Woodieu0027s W Gandy , 4545 W Gandy Blvd , Tampa , FL , 33611",27.893632,-82.522316,Woodie's Wash Shack - Gandy-Westshore,7.769023734967501e-13,"4545 W Gandy Blvd, Tampa, FL 33611, USA",The Exchange at Westshore Townhomes,"4511 W Gandy Blvd B, Tampa, FL 33611, USA",0.03301476729762952,Replenish IV Solutions,"4511 W Gandy Blvd, Tampa, FL 33611, USA",0.033422159058902855,Dalton Dental,"4511 W Gandy Blvd, Tampa, FL 33611, USA",0.033422159058902855,Shaver Auto Sales,"4601 W Gandy Blvd, Tampa, FL 33611, USA",0.04352303906145648,Kahwa Coffee,"4530 W Gandy Blvd, Tampa, FL 33611, USA",0.044705346676903866,0
"Wyoming , 4516 Wyoming Blvd NE , Albuquerque , NM , 87111",35.1319422,-106.5505307,Champion Xpress Carwash,0.0052469317030569805,"4516 Wyoming Blvd NE, Albuquerque, NM 87111, USA",Wyoming @ Montgomery,"Albuquerque, NM 87111, USA",0.035982926075569355,Thomas Reservoir,"Albuquerque, NM 87111, USA",0.039138330360121314,Q Package Liquor,"4508 Wyoming Blvd NE, Albuquerque, NM 87111, USA",0.03987743318726116,Natural Grocers,"4625 Wyoming Blvd NE, Albuquerque, NM 87111, USA",0.04893068163326818,Starbucks,"4601 Wyoming Blvd NE, Albuquerque, NM 87111, USA",0.0522244861145782,0
"XCell Auto Spa , 3510 W Boynton Beach Blvd , Boynton Beach , FL , 33436",26.5268796,-80.0990657,Xcell Professional Detailing,0.0016142087283156706,"3510 Boynton Beach Blvd, Boynton Beach, FL 33436, USA",GetCoins Bitcoin ATM,"3510 Boynton Beach Blvd, Boynton Beach, FL 33436, USA",0.0,AMOCO,"3510 Boynton Beach Blvd, Boynton Beach, FL 33436, USA",0.007541371821096485,Exxon,"3510 Boynton Beach Blvd, Boynton Beach, FL 33436, USA",0.016546337983401004,bp,"3510 Boynton Beach Blvd, Boynton Beach, FL 33436, USA",0.016808206040753088,Boynton Bch Blvd @ Knuth Rd,"Quail Ridge, FL 33436, USA",0.037112830473704915,4
"Xpress Car Wash , 8409 Bedford Euless Rd , Hurst , TX , 76053",32.8337941,-97.1979894,Glo Car Wash,0.0005864073369356772,"8409 Bedford Euless Rd, Hurst, TX 76053, USA",Davidson Bogel,"North Richland Hills, TX 76053, USA",0.027567650207557557,Quickway Market,"8401 W Bedford Euless Rd, Hurst, TX 76053, USA",0.0366641414016225,Exxon,"8401 Bedford Euless Rd, Hurst, TX 76053, USA",0.03807707842329009,Bank of America ATM (Drive-thru),"8625 Bedford Euless Rd, Hurst, TX 76053, USA",0.0719294849029368,Bank of America (with Drive-thru ATM),"8625 Bedford Euless Rd, Hurst, TX 76053, USA",0.07207503357869532,0
"Xtreme Car Wash , 6912 Independence Pkwy , Plano , TX , 75023",33.0694841,-96.7504294,Wash Masters Car Wash Plano,0.06838837786394006,"6912 Independence Pkwy, Plano, TX 75023, USA",Kwik Kar Ceramic and Polish,"6916 Independence Pkwy #101, Plano, TX 75023, USA",0.03798949157933078,Star Cleaners,"6916 Independence Pkwy #101, Plano, TX 75023, USA",0.03798949157933078,Kwik Kar Lube & Tune,"6916 Independence Pkwy #1405, Plano, TX 75023, USA",0.03808420684392404,Epic Smoke Shop,"3020 Legacy Dr Suite 290, Plano, TX 75023, USA",0.04956445906245667,CBD Hub | Vapes,"3020 Legacy Dr Suite 290, Plano, TX 75023, USA",0.04956445906245667,0
"Yamato Gas , 801 W Yamato Rd , Boca Raton , FL , 33431",26.3940406,-80.1024334,Finz Car Wash,0.058760866668846966,"801 Yamato Rd, Boca Raton, FL 33431, USA",CONGRESS CENTER,"801 Yamato Rd, Boca Raton, FL 33431, USA",0.014889810687417498,Earl of Sandwich,"801 W Yamato Rd, Boca Raton, FL 33431, USA",0.016632519729867335,Athena Bitcoin ATM,"801 W Yamato Rd, Boca Raton, FL 33431, USA",0.016632519729867335,Chevron,"801 Yamato Rd, Boca Raton, FL 33431, USA",0.018340411546622835,bp,"801 W Yamato Rd, Boca Raton, FL 33431, USA",0.01997333646685062,2
"Yulee , 85887 Miner Rd , Yulee , FL , 32097",30.6298727,-81.5859971,GATE Express Carwash,0.007599965577614713,"85887 Miner Rd, Yulee, FL 32097, USA",Specs+ International,"86130 Kutana Dr, Yulee, FL 32097, USA",0.016091274011971857,American Flooring of Yulee,"86130 Kutana Dr, Yulee, FL 32097, USA",0.016091274011971857,O'Reilly Auto Parts,"463346 FL-200, Yulee, FL 32097, USA",0.06783721571677591,Down Home Market,"463359 FL-200, Yulee, FL 32097, USA",0.08725925934086758,Blue Rhino Propane Exchange,"463352 FL-200, Yulee, FL 32097, USA",0.09483868851262461,0
"ZAKu0027s Car Wash , 2500 S Business 49 , Neosho , MO , 64850",36.8428883,-94.3926174,Zak's Express Car Wash,0.02822344510250696,"2500 Lusk Dr, Neosho, MO 64850, USA",People's Bank of Seneca,"2401 Lusk Dr, Neosho, MO 64850, USA",0.034319952351412185,Pizza Hut,"2500 Lusk Dr, Neosho, MO 64850, USA",0.0951401252987351,People's Bank of Seneca - ATM,"2401 Lusk Dr, Neosho, MO 64850, USA",0.09514011193920949,Neosho Masonic Lodge #247,"4080 Laquesta Dr, Neosho, MO 64850, USA",0.09373981450136624,ALDI,"2551 Lusk Dr, Neosho, MO 64850, USA",0.09799012713178694,1
"Zelo Car Wash , 18690 E Iliff Ave , Aurora , CO , 80013",39.6768607,-104.770107,Zelo Car Wash,0.0,"18690 E Iliff Ave, Aurora, CO 80013, USA",Coin Cloud Bitcoin ATM,"18680 E Iliff Ave, Aurora, CO 80013, USA",0.02705125008368604,CoinFlip Bitcoin ATM - M&M SMOKE&VAPE (Aurora),"18680 E Iliff Ave, Aurora, CO 80013, USA",0.02724467296563628,M&M SMOKE&VAPE (AURORA),"18680 E Iliff Ave # C, Aurora, CO 80013, USA",0.028016316496513052,Barton Nathan H DDS,"18680 E Iliff Ave # A, Aurora, CO 80013, USA",0.028016316496513052,G & E Liquors,"18680 E Iliff Ave, Aurora, CO 80013, USA",0.028016316496513052,0
"#21 WEISS GUYS EXPRESS , 5925 W McDowell Road , Phoenix , AZ , 85035",33.4655559,-112.1876504,Super Shine Car Wash,0.0009247047802969878,"5925 W McDowell Rd, Phoenix, AZ 85035, USA",AutoZone Auto Parts,"5921 W McDowell Rd, Phoenix, AZ 85035, USA",0.019732673928194333,American Child Care Centers,"5933 W McDowell Rd, Phoenix, AZ 85035, USA",0.029453334020530755,Citibank ATM,"5901 W McDowell Rd, Phoenix, AZ 85035, USA",0.045228101231585646,7-Eleven,"5901 W McDowell Rd, Phoenix, AZ 85035, USA",0.045749992066654435,Western Union,"5901 W McDowell Rd, Phoenix, AZ 85035, USA",0.045795853206929735,0
"#23 WEISS GUYS EXPRESS , 10380 N 59th Avenue , Glendale , AZ , 85302",33.5802703,-112.1865551,Weiss Guys Express Wash and Self Serve Car and Dog Wash,8.540967694952343e-13,"10380 N 59th Ave, Glendale, AZ 85302, USA",Elephant Car Wash,"10380 N 59th Ave, Glendale, AZ 85302, USA",0.004281624901540159,Jeannie Export,"10412 N 58th Ln, Glendale, AZ 85302, USA",0.06090190682413474,First Southern Baptist Church of Glendale,"10250 N 59th Ave, Glendale, AZ 85302, USA",0.0725889177948017,Little Caesars,"5929 W Peoria Ave, Glendale, AZ 85302, USA",0.0785073036150522,Arizona smokers,"5929 W Peoria Ave, Glendale, AZ 85302, USA",0.0785073036150522,1
"#67 WEISS GUYS EXPRESS , 13620 N 67th Ave , Peoria , AZ , 85381",33.6089147,-112.2030887,Elephant Car Wash,0.006688031164598428,"13620 N 67th Ave, Peoria, AZ 85381, USA",Car Wash,"Peoria, AZ 85381, USA",0.009586995254938968,Family Dentistry,"6677 W Thunderbird Rd, Glendale, AZ 85306, USA",0.061887979537963586,Zachow William E DO,"6677 W Thunderbird Rd, Glendale, AZ 85306, USA",0.061887979537963586,Rowe Megan B,"6677 W Thunderbird Rd, Glendale, AZ 85306, USA",0.061887979537963586,Kumar Shyamala K MD,"6677 W Thunderbird Rd, Glendale, AZ 85306, USA",0.061887979537963586,0
"#75 WEISS GUYS EXPRESS , 7420 W Peoria Ave , Peoria , AZ , 85345",33.5818711,-112.2187691,Elephant Car Wash,0.0027587078978993027,"7420 W Peoria Ave, Peoria, AZ 85345, USA",Car Wash,"7428 W Peoria Ave, Peoria, AZ 85345, USA",0.015413197612309337,Suncrest Mini Storage - Peoria,"7410 W Peoria Ave, Peoria, AZ 85345, USA",0.03214861243836736,Crab Mania,"7440 W Peoria Ave, Peoria, AZ 85345, USA",0.03408539786082544,Pep Boys,"7440 W Peoria Ave, Peoria, AZ 85345, USA",0.03455882699119233,Arise Dental - Your Local Peoria Dentist,"7425 W Peoria Ave Ste 101, Peoria, AZ 85345, USA",0.06522392661046646,0
"194 S. Broadway Lawrence , 194 S Broadway , Lawrence , MA , 1843",42.6947639,-71.1619889,Haffner's Car Wash,0.28357969082546763,"69 Parker St, Lawrence, MA 01843, USA",Haffner's Gas Station and Car Wash,"69 Parker St, Lawrence, MA 01843, USA",9.232999213682716e-05,Parker Street & Salem Street,"Lawrence, MA 01843, USA",0.030063208807996754,Aria Market,"66 Parker St, Lawrence, MA 01843, USA",0.039578026472046,Heavyhitter Marketing,"54 Parker St, Lawrence, MA 01843, USA",0.042595057730618835,Lawrence Catholic Academy,"101 Parker St, Lawrence, MA 01843, USA",0.04553014167342526,1
"67th Ave , 13620 N 67th Ave , Peoria , AZ , 85381",33.6089147,-112.2030887,Elephant Car Wash,0.006688031164598428,"13620 N 67th Ave, Peoria, AZ 85381, USA",Car Wash,"Peoria, AZ 85381, USA",0.009586995254938968,Family Dentistry,"6677 W Thunderbird Rd, Glendale, AZ 85306, USA",0.061887979537963586,Zachow William E DO,"6677 W Thunderbird Rd, Glendale, AZ 85306, USA",0.061887979537963586,Rowe Megan B,"6677 W Thunderbird Rd, Glendale, AZ 85306, USA",0.061887979537963586,Kumar Shyamala K MD,"6677 W Thunderbird Rd, Glendale, AZ 85306, USA",0.061887979537963586,0
"A Proper Wash , 822 US-331 , DeFuniak Springs , FL , 32435",30.710288,-86.124813,Take 5 Car Wash,0.0813515872204549,"822 US-331, Defuniak Springs, FL 32435, USA",The Vision Hub at DeFuniak Springs,"770 US-331 Ste. 1, Defuniak Springs, FL 32435, USA",0.022511103755364012,Chevrolet Service - Triangle,"850 US-331, Defuniak Springs, FL 32435, USA",0.033748368158521544,Triangle Chevrolet INC.,"850 US-331, Defuniak Springs, FL 32435, USA",0.033748368158521544,Express Oil Change & Tire Engineers,"760 US-331, Defuniak Springs, FL 32435, USA",0.05960735987521788,Community South Credit Union,"775 US-331, Defuniak Springs, FL 32435, USA",0.07329937200136266,0
"ADAMu0027S GOLDSBORO CW , 334 N Spence Ave , Goldsboro , NC , 27534",35.3748768,-77.9506568,ABC Auto Wash,0.002397377679186263,"334 N Spence Ave, Goldsboro, NC 27534, USA",Vigo,"Friendly Check, 332 N Spence Ave a, Goldsboro, NC 27534, USA",0.025466082997513097,ACE Cash Express,"332 N Spence Ave, Goldsboro, NC 27534, USA",0.026081472536020195,MoneyGram,"332 N Spence Ave a, Goldsboro, NC 27534, USA",0.02642816983549235,New York Nails,"332A N Spence Ave, Goldsboro, NC 27534, USA",0.026555771917562074,Mariner Finance,"332 N Spence Ave Ste. C, Goldsboro, NC 27534, USA",0.028177349003026046,0
"AMERICAN CW , 7338 W Good Hope Rd , Milwaukee , WI , 53223",43.1492836,-88.0027855,Mister Car Wash,0.002005782143400135,"7338 Good Hope Rd, Milwaukee, WI 53223, USA",Hong Kong Express 香港快運 | Drive-Thru & Restaurant,"7420 Good Hope Rd, Milwaukee, WI 53223, USA",0.02818561156411473,Nicholas Yunez,"7208 N 76th St, Milwaukee, WI 53223, USA",0.029917352361472024,Froedtert Good Hope Health Center,"7208 N 76th St, Milwaukee, WI 53223, USA",0.03085529152360852,"Kanwal Ashraf, MD","7208 N 76th St, Milwaukee, WI 53223, USA",0.04139005495431375,"Samantha Ferrante, MD","7208 N 76th St, Milwaukee, WI 53223, USA",0.04139005495431375,0
"AMERICAN CW LAYTON , 160 W Layton Ave , Milwaukee , WI , 53207",42.9592502,-87.908682,Shell,0.015264421656599315,"110 E Layton Ave, Milwaukee, WI 53207, USA",Lucky Petroleum LLC,"110 E Layton Ave, Milwaukee, WI 53207, USA",0.001687252562213768,Suburpia on Layton,"116 E Layton Ave, Milwaukee, WI 53207, USA",0.00974014818751466,National 1 Oil Llc,"110 E Layton Ave, Milwaukee, WI 53207, USA",0.011032226019821052,Bitcoin Depot - Bitcoin ATM,"110 E Layton Ave, Milwaukee, WI 53207, USA",0.014251466926096959,Airport Mart,"110 E Layton Ave, Milwaukee, WI 53207, USA",0.0128641220391361,4
"AMITY CAR WASH , 25 Merrick Rd , Amityville , NY , 11701",40.6711716,-73.4224226,Washville Car Wash,0.0012329426500708638,"25 Merrick Rd, Amityville, NY 11701, USA",Cedar Creek Auto Sales,"23 Merrick Rd, Amityville, NY 11701, USA",0.013886228936159649,Computer Troubleshooters Amityville,"45 Merrick Rd, Amityville, NY 11701, USA",0.027855936953558764,The Better Bagel,"45 Merrick Rd, Amityville, NY 11701, USA",0.027855936953558764,Raimo's Brick Oven Pizzeria & Trattoria of Amityville,"45 Merrick Rd, Amityville, NY 11701, USA",0.027855936953558764,CPR Cell Phone Repair Amityville,"45 Merrick Rd, Amityville, NY 11701, USA",0.02898531795839134,0
"APRO , 3301 W FM 544 , Wylie , TX , 75098",33.0114821,-96.6219268,Carnation Auto Spa,0.13591355904954852,"320 FM 544, Murphy, TX 75094, USA",Mr. Sudz Express Carwash and Detail - Murphy,"320 W Farm To Market 544, Murphy, TX 75094, USA",0.0,Murphy Learning Center,"318 FM 544 Suite A1, Murphy, TX 75094, USA",0.023130212255276634,"Trainer Accounting and Consulting, PLLC","318 FM 544 Suite C2, Murphy, TX 75094, USA",0.027901689301463615,Revive Med Spa,"318 W Farm To Market 544 Suite A4 Suite A4, Murphy, TX 75094, USA",0.02940742524025502,"Family Care USA, LLC - HINA ZAMAN, MD.","318 W Farm To Market 544 Suite A2, Murphy, TX 75094, USA",0.03117199923288499,0
"AQUA EXPRESS ENID , 1721 W Owen K Garriott Rd , Enid , OK , 73703",36.3902891,-97.8996082,Watershed Carwash,0.002691009346374113,"1721 W Owen K Garriott Rd, Enid, OK 73703, USA",Grieshober Dental,"1633 W Owen K Garriott Rd, Enid, OK 73703, USA",0.021700326711034838,Weldon Park,"Enid, OK 73703, USA",0.10783681000844274,Little Caesars Pizza,"1725 W Owen K Garriott Rd, Enid, OK 73703, USA",0.03254425497453133,Champlin Exploration Inc,"1633 W Owen K Garriott Rd, Enid, OK 73703, USA",0.02989614766598384,Pretty-N-Ink Permanent Cosmetics,"1633 W Owen K Garriott Rd Suite D, Enid, OK 73703, USA",0.02989614766598384,0
"AQUA EXPRESS LAWTON , 302 NW Sheridan Rd , Lawton , OK , 73505",34.6126147,-98.4227549,Watershed Carwash,0.0,"302 NW Sheridan Rd, Lawton, OK 73505, USA",Sheridan Express Wash LLC,"302 NW Sheridan Rd, Lawton, OK 73505, USA",0.0013923191871208986,State Farm,"60 NW Sheridan Rd, Lawton, OK 73505, USA",0.02901184647452927,Legacy Family Massage,"60 NW Sheridan Rd suite 5B, Lawton, OK 73505, USA",0.03106617216554624,Entrusted Hearts by Baptist Village,"60 NW Sheridan Rd Suite 6, Lawton, OK 73505, USA",0.03249929591805507,Lutz James B DDS,"60 NW Sheridan Rd # 7, Lawton, OK 73505, USA",0.03402834433763975,1
"AQUA EXPRESS NORTH MAY , 6922 N May Ave , Oklahoma City , OK , 73116",35.5419766,-97.5651087,Watershed Carwash,0.0010777874612133143,"6922 N May Ave, Oklahoma City, OK 73116, USA",Subway,"6900 N May Ave Suite 1A, Oklahoma City, OK 73116, USA",0.015562192715751577,MotoPhoto OKC,"6900 N May Ave, Oklahoma City, OK 73116, USA",0.017066321393147215,The Honey Baked Ham Company,"6900 N May Ave, Oklahoma City, OK 73116, USA",0.01756685942847663,Affordable Computer Repair LLC,"6900 N May Ave Ste 2B, Oklahoma City, OK 73116, USA",0.023552210313640715,XETERA,"6900 N May Ave Ste 2B, Oklahoma City, OK 73116, USA",0.023803906457431228,0
