original_address,competitors_count,competitor_1_distance_miles,competitor_1_google_rating,competitor_1_google_user_rating_count,competitor_2_distance_miles,competitor_2_google_rating,competitor_2_google_user_rating_count,competitor_3_distance_miles,competitor_3_google_rating,competitor_3_google_user_rating_count,competitor_4_distance_miles,competitor_4_google_rating,competitor_4_google_user_rating_count,competitor_5_distance_miles,competitor_5_google_rating,competitor_5_google_user_rating_count,competitor_6_distance_miles,competitor_6_google_rating,competitor_6_google_user_rating_count
"Shammyu0027s Unlimited Haslet , 13052 N Saginaw Blvd , Fort Worth , TX , 76179",0,,,,,,,,,,,,,,,,,,
"Shammyu0027s Unlimited McCart , 7200 McCart Ave , Fort Worth , TX , 76133",0,,,,,,,,,,,,,,,,,,
"Sherwood - E Kiehl Ave , 3610 E Kiehl Ave , Sherwood , AR , 72120",0,,,,,,,,,,,,,,,,,,
"Shortman Car Wash , 1001 N Main St , Miami , OK , 74354",1,0.179037809786047,1,1,,,,,,,,,,,,,,,
"Shortman Car Wash 2 , 5958 N Main St Rd , Joplin , MO , 64801",0,,,,,,,,,,,,,,,,,,
"Shortman Car Wash 3 , 1626 W 7th St , Joplin , MO , 64801",0,,,,,,,,,,,,,,,,,,
"Silver City , 1870 US-180 , Silver City , NM , 88061",0,,,,,,,,,,,,,,,,,,
"Slim Olson Car Wash , 2301 S Main St , Bountiful , UT , 84010",2,0.0223195510811536,4,136,0.187143527091886,4.7,1128,,,,,,,,,,,,
"Smittyu0027s Car Wash Champaign , 1703 S Neil St , Champaign , IL , 61820",1,0.41841201394484,3.6,317,,,,,,,,,,,,,,,
"Smittyu0027s Car Wash Corsicana , 3700 W TX-31 , Corsicana , TX , 75110",0,,,,,,,,,,,,,,,,,,
"Smittyu0027s Car Wash Fredericksburg , 513 S Adams St , Fredericksburg , TX , 78624",1,0.92897268136661,4,274,,,,,,,,,,,,,,,
"Smittyu0027s Car Wash Greenville , 6112 Wesley St , Greenville , TX , 75402",0,,,,,,,,,,,,,,,,,,
"Smittyu0027s Car Wash Kerrville , 301 Sidney Baker St , Kerrville , TX , 78028",5,0.140795638922068,3.7,49,0.152335202007536,5,1,0.256184363794879,3.7,286,0.632445549126141,4.5,182,0.675304311599257,3.3,3,,,
"Smittyu0027s Car Wash Lindale , 13776 US Hwy 69 N , Tyler , TX , 75706",0,,,,,,,,,,,,,,,,,,
"Smittyu0027s Car Wash Lufkin , 1808 S First St , Lufkin , TX , 75901",2,0.487789291019075,4.2,264,0.913108111104013,4.4,1167,,,,,,,,,,,,
"Smittyu0027s Car Wash Marshall , 1500 E End Blvd N , Marshall , TX , 75672",3,0.101826633819352,4.5,8,0.445364799645619,4.7,107,0.756802004329757,4.7,377,,,,,,,,,
"Smittyu0027s Car Wash Princeton , 400 E Princeton Dr , Princeton , TX , 75407",0,,,,,,,,,,,,,,,,,,
"Snap Clean , 110 N Elm Street , Ennis , TX , 75119",2,0.173935962070833,3,2,0.813659648783544,2.8,58,,,,,,,,,,,,
"Snap Clean Kiest , 1010 W Kiest Blvd , Dallas , TX , 75224",0,,,,,,,,,,,,,,,,,,
"Snappy Car Wash , 5501 Six Mile Commercial Court , Fort Myers , FL , 33912",0,,,,,,,,,,,,,,,,,,
"Snappy Cicero , 3150 S Cicero Ave , Cicero , IL , 60804",2,0.00115445376436014,3.5,51,0.328549903620647,4.3,1398,,,,,,,,,,,,
"Snappy Kedzie Express Car Wash , 3549 S Kedzie Ave , Chicago , IL , 60632",0,,,,,,,,,,,,,,,,,,
"Snappy Winkler , 4510 Winkler Ave , Fort Myers , FL , 33913",1,0.771055644861152,4,4,,,,,,,,,,,,,,,
"Soak City Car Wash , 116 Jane St , Berea , KY , 40403",0,,,,,,,,,,,,,,,,,,
"Soak Craigieburn , 420-440 Craigieburn rd , craigieburn , VIC , 3064",0,,,,,,,,,,,,,,,,,,
"Soap My Ride , 3156 Nashville Rd , Bowling Green , KY , 42101",0,,,,,,,,,,,,,,,,,,
"Soapatopia Car Wash , 6930 S. 73rd Street , Lincoln , NE , 68516",3,0.0316070197673857,4,7,0.198477987605283,3.6,9,0.848409621815485,4.6,361,,,,,,,,,
"Soapy Ju0027s , 626 Norh 12 Street , Middlesboro , KY , 40965",0,,,,,,,,,,,,,,,,,,
"Soapy Nobles 219 S Westfield St Ag , 219 S Westfield St , Agawam , MA , 1030",0,,,,,,,,,,,,,,,,,,
"Soapy Nobles 76 N Rd East Windsor CT , 76 N Rd , East Windsor , CT , 6088",0,,,,,,,,,,,,,,,,,,
"Soapy Saddle Norco , 3198 Hamner Ave , Norco , CA , 92860",1,0.0309751056514526,4.4,84,,,,,,,,,,,,,,,
"Soapy Samu0027s , 15046 IN-23 , Granger , IN , 46530",1,0.918672509181895,4.3,297,,,,,,,,,,,,,,,
"Soapy Shark Lake Worth , 5301 S State Rd 7 , Lake Worth , FL , 33449",0,,,,,,,,,,,,,,,,,,
"Soapy Shark Okeechobee , 2200 Okeechobee Blvd , West Palm Beach , FL , 33409",4,0.0128235935628563,,,0.229274380043797,4.5,1207,0.340779362450658,3,3,0.399848945733786,5,2,,,,,,
"Soggy Dog CW , 714 Ritter Dr , Glen Morgan , WV , 25813",0,,,,,,,,,,,,,,,,,,
"Solar City , 1210 Pioneer Rd , Mesquite , TX , 75149",2,0.826929957363328,4.8,259,0.939735835986022,3.5,33,,,,,,,,,,,,
"Sonic Suds Five Forks , 2836 Woodruff Rd , Simpsonville , SC , 29681",3,1.5089442989939E-12,4.7,170,0.607039925531129,4,163,0.621445997065491,,,,,,,,,,,
"Sonic Suds Greenville , 2426 Laurens Rd , Greenville , SC , 29607",2,0.71353395539979,4.7,284,0.729897471645685,,,,,,,,,,,,,,
"Sonic Suds Simpsonville , 703 SE Main St , Simpsonville , SC , 29681",1,0.123992197334237,4.8,671,,,,,,,,,,,,,,,
"Sonnyu0027s Car Wash , 30A Main St , Winthrop , MA , 2152",1,0.0194520873435471,4.4,198,,,,,,,,,,,,,,,
"Sonnyu0027s Car Wash , 801 Wadsworth Blvd , Lakewood , CO , 80214",2,0.349720400657836,3.1,15,0.803821431119801,5,4,,,,,,,,,,,,
"Sonoran Express CW #2 , 1523 E Southern Ave , Phoenix , AZ , 85042",1,0.979546710241689,4.3,563,,,,,,,,,,,,,,,
"Sonoran Express CW , 16843 N 43rd Ave , Phoenix , AZ , 85053",2,0.236278399017811,4,220,0.924867563210568,3.6,759,,,,,,,,,,,,
"South Deland , 1810 S Woodland Blvd , DeLand , FL , 32720",0,,,,,,,,,,,,,,,,,,
"Southaven , 1101 Church Rd W , Southaven , MS , 38671",1,0.185242095878233,3.9,36,,,,,,,,,,,,,,,
"Sparkyu0027s , 451 E University Blvd , McKinney , TX , 75071",0,,,,,,,,,,,,,,,,,,
"Spectacular 1830 , 1830 E. Hwy 80 , Somerset , KY , 42503",0,,,,,,,,,,,,,,,,,,
"Spectacular 1990 , 1990 Oak Hill Road , Somerset , KY , 42503",1,0.0205384233406502,4.2,38,,,,,,,,,,,,,,,
"Spectacular 954 , 954 US-27 , Somerset , KY , 42501",0,,,,,,,,,,,,,,,,,,
"Speedy Peteu0027s Car Wash , 1205 Maxwell Blvd , Ruston , LA , 71270",0,,,,,,,,,,,,,,,,,,
"Splash And Dash Atlantic City , 44 N Albany Ave , Atlantic City , NJ , 8401",0,,,,,,,,,,,,,,,,,,
"Splash Auto Wash , 5330 Wyoming ST , Detroit , MI , 48210",1,0.0154672745436402,1,1,,,,,,,,,,,,,,,
"Splash Brothers Wolfforth , 716 Donald Preston Dr , Wolfforth , TX , 79382",0,,,,,,,,,,,,,,,,,,
"Splash Car Wash , 905 Abbott St , Salinas , CA , 93901",0,,,,,,,,,,,,,,,,,,
"Splash Dunlawton Ave , 901 Dunlawton Ave , Port Orange , FL , 32127",1,0.657323782584981,4.7,693,,,,,,,,,,,,,,,
"Splash Herbert St , 956 Herbert St , Port Orange , FL , 32129",1,0.656891798953289,4.4,1080,,,,,,,,,,,,,,,
"Splash Hopper Express , 863 Western Bypass , Andalusia , AL , 36420",2,0.527557152782788,4.1,70,0.539635104842256,4.2,117,,,,,,,,,,,,
"Splash N Foam , 705 Fannin St , George West , TX , 78022",1,0.0568241564188855,3.1,8,,,,,,,,,,,,,,,
"Splash Ormond , 55 N Nova Rd , Ormond Beach , FL , 32174",1,0.701571587394073,4.5,848,,,,,,,,,,,,,,,
"Stephenville , 2623 W Washington St , Stephenville , TX , 76401",5,0.0935794433143223,3.9,166,0.467229173604542,4.4,107,0.568948902527139,4.7,285,0.593263272865222,4.5,157,0.609390460305689,1.3,9,,,
"Stevens Creek Xpress , 3655 Stevens Creek Blvd , Santa Clara , CA , 95051",1,0.000957324114483287,,,,,,,,,,,,,,,,,
"Strang , 11230 Strang Line Rd , Lenexa , KS , 66215",0,,,,,,,,,,,,,,,,,,
"Sud Stop Bradenton , 5225 24th St E , Bradenton , FL , 34203",1,0.807102565772319,3.6,130,,,,,,,,,,,,,,,
"Suds Bucket Wash , 615 landmark Point Blvd. Suite B , Gray , GA , 31032",0,,,,,,,,,,,,,,,,,,
"Suds Deluxe Commerce , 4627 W Commerce St , San Antonio , TX , 78237",0,,,,,,,,,,,,,,,,,,
"Suds Deluxe Georgetown , 2991 FM 1460 , Georgetown , TX , 78626",0,,,,,,,,,,,,,,,,,,
"Suds Deluxe Highway 6 , 8400 Highway 6 S , Houston , TX , 77083",4,0.00558822199474921,4.1,321,0.239535662994229,3.6,411,0.633875884566597,4.2,870,0.913602955680992,4.4,14,,,,,,
"Suds Deluxe Kyle , 18810 IH 35 , Kyle , TX , 78640",0,,,,,,,,,,,,,,,,,,
"Suds Deluxe Pasadena , 3327 Spencer Hwy , Pasadena , TX , 77504",2,0.756819329325978,4.5,657,0.99292903447234,4.2,5,,,,,,,,,,,,
"Suds Deluxe San Marcos , 233 Wonder World Dr , San Marcos , TX , 78666",3,0.251085363200637,4,166,0.919413246474905,4.1,91,0.940774629281457,4.6,112,,,,,,,,,
"Suds Deluxe Stafford , 12119 Murphy Rd , Stafford , TX , 77477",3,0.00864984538945193,4.3,396,0.00864984538945193,3.3,3,0.354908938823417,3.7,20,,,,,,,,,
"Suds Deluxe Tomball , 24624 Kuykendahl Rd , Tomball , TX , 77375",1,0.500171685205798,4.1,7,,,,,,,,,,,,,,,
"Suds N Vac , 22510 Ecorse Rd , Taylor , MI , 48180",1,0.945825438399373,4.7,1088,,,,,,,,,,,,,,,
"Sudzyu0027s Car Wash , 2624 Anderson Hwy , Powhatan , VA , 23139",0,,,,,,,,,,,,,,,,,,
"Summerville , 10805 Commerce St , Summerville , GA , 30747",0,,,,,,,,,,,,,,,,,,
"Sun Splash , 914 N Stratford Rd , Moses Lake , WA , 98837",3,0.191766843200659,4,172,0.909489192984283,4.5,2,0.91207719622718,3.8,167,,,,,,,,,
"Sunny Daze Car Wash , 609 N Mayo Trl , Paintsville , KY , 41240",0,,,,,,,,,,,,,,,,,,
"Sunrise Car Wash , 1820 Sunrise Hwy , Merrick , NY , 11566",2,0.821046375176694,3.2,142,0.982939395033158,4.1,265,,,,,,,,,,,,
"Sunset , 1630 W Sunset Rd , Henderson , NV , 89014",3,0.198067092717893,4.6,196,0.882777951994505,4.1,32,0.983129835920921,4.4,687,,,,,,,,,
"Sunshine / SasqWash Express , 4603 Churn Creek Rd , Redding , CA , 96002",0,,,,,,,,,,,,,,,,,,
"Super 4 Season Car Wash , 68 NY-59 , Spring Valley , NY , 10977",1,0.0124566943482866,3.4,169,,,,,,,,,,,,,,,
"Super Duck Hazel Green , 14533 US-231 , Hazel Green , AL , 35750",0,,,,,,,,,,,,,,,,,,
"Super Duck Madison , 8392 Hwy 72 W , Madison , AL , 35757",1,0.646151725711362,4,866,,,,,,,,,,,,,,,
"Super Duper , 17670 Castleton St , City of Industry , CA , 91748",5,0.745439911627635,4.8,5,0.759927300880545,3.3,23,0.762955167697107,3.7,95,0.7649832134984,3.6,14,0.82689954901349,4,5,,,
"Super Scrub Car Wash , 4405 Pacific Ave , Stockton , CA , 95207",0,,,,,,,,,,,,,,,,,,
"Super Splash Carwash , 400 S Preston Rd , Prosper , TX , 75078",1,0.039236226449397,3.2,23,,,,,,,,,,,,,,,
"Super Suds Carwash , 2563 Panola Rd , Lithonia , GA , 30058",1,0.807084477652282,4.7,248,,,,,,,,,,,,,,,
"Superfine Lakewood , 21011 Pioneer Blvd , Lakewood , CA , 90715",2,0.57409308612521,4.5,134,0.816857188918086,4.4,464,,,,,,,,,,,,
"Superior Flagship , 22515 Loop 494 , Houston , TX , 77339",1,0.936119233125593,4.2,11,,,,,,,,,,,,,,,
"Superior Shine Car Wash , 28100 Harper Ave , St. Clair Shores , MI , 48081",0,,,,,,,,,,,,,,,,,,
"Superior Texas Car Wash , 7920 Hwy 6 , Houston , TX , 77083",4,0.239260911423212,4.1,321,0.239535662995107,4.4,260,0.716900873612145,4.4,14,0.873120524169174,4.2,870,,,,,,
"Swift Car Wash , 26265 Carmel Rancho Blvd , Carmel-by-the-Sea , CA , 93923",1,0.00310872792742638,3,44,,,,,,,,,,,,,,,
"THOMAS CAR WASH , 218 Blueberry Ln , Nicholasville , KY , 40356",2,0.665261364713205,4.1,35,0.923192450434191,4.1,147,,,,,,,,,,,,
"TLC Car Wash , 2925 Williamson Rd , Roanoke , VA , 24012",0,,,,,,,,,,,,,,,,,,
"TLC Car Wash 2 , 1001 W Main St , Salem , VA , 24153",2,0.00164203891285194,4.1,143,0.649695152644245,4.6,558,,,,,,,,,,,,
"TXAUS_Hwy290 , 13519 US-290 , Austin , TX , 78737",3,0.445736500040091,3.8,14,0.449505459790214,3.2,38,0.722134104221768,3.6,50,,,,,,,,,
"TXGRA_Hwy377 , 3601 E US Hwy 377 , Granbury , TX , 76049",2,0.295047895348421,4.7,83,0.442308509208382,4.9,464,,,,,,,,,,,,
"TXNEW_Walton , 23685 Walton Ave , New Caney , TX , 77357",1,0.254602220525116,3.6,70,,,,,,,,,,,,,,,
"Tampa , 6301 E Hillsborough Ave , Tampa , FL , 33610",0,,,,,,,,,,,,,,,,,,
"Taos , 1122 Paseo Del Pueblo Sur , Taos , NM , 87571",0,,,,,,,,,,,,,,,,,,
"Texas Car Wash , 15 Texas Ave , Island Park , NY , 11558",0,,,,,,,,,,,,,,,,,,
"Texas Pride Car Wash , 5430 FM 741 , Heartland , TX , 75126",0,,,,,,,,,,,,,,,,,,
"Texas Star Wash LLC , 810 E NASA Pkwy , Webster , TX , 77598",4,0.535495649709217,3.4,134,0.542976778742463,1,1,0.687704955456757,3.7,3,0.755250401296988,,,,,,,,
"The Auto Spa @ Main Street , 2002 W Main St , Durant , OK , 74701",4,0.64957425660539,4.5,43,0.660408032111723,4.3,159,0.76547739347284,3.7,35,0.777988090392603,3,3,,,,,,
"The Auto Spa @ University , 3212 University Blvd , Durant , OK , 74701",2,0.162055895203844,4.5,43,0.784975600495416,4.2,209,,,,,,,,,,,,
"The Good Wash , 2305 Plank Rd , Fredericksburg , VA , 22401",0,,,,,,,,,,,,,,,,,,
"The Washery , 127 Airport Rd , Hazleton , PA , 18202",0,,,,,,,,,,,,,,,,,,
"Thoroughbred Ashland , 621 12th St , Ashland , KY , 41101",1,0.517925096879529,3.9,30,,,,,,,,,,,,,,,
"Thoroughbred Bardstown , 1332 E John Rowan Blvd , Bardstown , KY , 40004",1,0.802816670815722,3.4,150,,,,,,,,,,,,,,,
"Thoroughbred Bedford , 3160 John A Williams Blvd , Bedford , IN , 47421",2,0.592770498393499,4.2,87,0.614287222600139,,,,,,,,,,,,,,
"Thoroughbred Campbellsville , 862 W Broadway , Campbellsville , KY , 42718",2,0.361314678591113,,,0.888242834352063,4.4,91,,,,,,,,,,,,
"Thoroughbred Charleston , 224 Kanawha Blvd E , Charleston , WV , 25301",0,,,,,,,,,,,,,,,,,,
"Thoroughbred Crosslanes , 211 New Goff Mountain Rd , Charleston , WV , 25313",1,0.216670355213087,,,,,,,,,,,,,,,,,
"Thoroughbred Danville , 925 Hustonville Rd , Danville , KY , 40422",1,0.848540866172872,3.3,68,,,,,,,,,,,,,,,
"Thoroughbred Glasgow , 707 W Main St , Glasgow , KY , 42141",0,,,,,,,,,,,,,,,,,,
"Thoroughbred Hal-Greer , 3082 16th St , Huntington , WV , 25701",1,0.624490000972706,4.6,158,,,,,,,,,,,,,,,
"Thoroughbred Hurricane , 3111 Teays Valley Road , Hurricane , WV , 25526",0,,,,,,,,,,,,,,,,,,
"Thoroughbred Lawrenceburg , 1026 Bypass N , Lawrenceburg , KY , 40342",1,0.701072111012662,4.1,184,,,,,,,,,,,,,,,
"Thoroughbred Madison , 2601 Wilson Ave , Madison , IN , 47250",0,,,,,,,,,,,,,,,,,,
"Thoroughbred Maysville , 245 Wal-Mart Way , Maysville , KY , 41056",0,,,,,,,,,,,,,,,,,,
"Thoroughbred North Vernon , 2410 IN-3 , North Vernon , IN , 47265",4,0.144447936745679,,,0.477709385898004,5,1,0.477902113128598,,,0.480935732392353,3.4,106,,,,,,
"Thoroughbred Pendleton , 217 SW 23rd St , Pendleton , OR , 97801",0,,,,,,,,,,,,,,,,,,
"Thoroughbred Russellville , 235 Sam Walton Dr , Russellville , KY , 42276",0,,,,,,,,,,,,,,,,,,
"Thoroughbred Seymour , 1550 E Tipton St , Seymour , IN , 47274",1,0.165456218943435,4,262,,,,,,,,,,,,,,,
"Thoroughbred South Point , 45 Co Rd 120 , South Point , OH , 45680",0,,,,,,,,,,,,,,,,,,
"Thoroughbred Teays , 3972 Teays Valley Road , Hurricane , WV , 25526",2,0.0720584670310546,4.2,66,0.588822225394893,4,124,,,,,,,,,,,,
"Toledo , 2521 W Alexis Rd , Toledo , OH , 43613",1,0.987191534093504,4.3,641,,,,,,,,,,,,,,,
"Top Wash Clairmont , 3631 Clairmont Rd , Chamblee , GA , 30341",0,,,,,,,,,,,,,,,,,,
"Top Wash Peachtree , 5784 Peachtree Industrial Blvd , Atlanta , GA , 30341",0,,,,,,,,,,,,,,,,,,
"Total Package Cape Coral , 713 NE 13th Ave , Cape Coral , FL , 33909",3,0.6196201391856,4.3,53,0.867030469909937,4.9,1293,0.977480816934048,3.5,26,,,,,,,,,
"Total Package Lakeland , 2820 US Hwy 98 N , Lakeland , FL , 33805",0,,,,,,,,,,,,,,,,,,
"Touch u0026 Go CW , 847 Brookway Blvd , Brookhaven , MS , 39601",1,0.214506158265332,4.5,138,,,,,,,,,,,,,,,
"Town Center , 5064 Weebers Crossing Dr , Jacksonville , FL , 32246",0,,,,,,,,,,,,,,,,,,
"Town Center Auto Wash , 6380 Sashabaw Rd , Clarkston , MI , 48346",0,,,,,,,,,,,,,,,,,,
"Trident Express Car Wash , 6530 GA-40 , St. Marys , GA , 31558",0,,,,,,,,,,,,,,,,,,
"Trident Express Carwash , 6530 GA-40 , St. Marys , GA , 31558",0,,,,,,,,,,,,,,,,,,
"Tropicana , 3650 E Tropicana Ave , Las Vegas , NV , 89121",0,,,,,,,,,,,,,,,,,,
"Tru Car Wash , 4523 Nine Mile Rd , Richmond , VA , 23223",1,0.36305950848516,4.9,3236,,,,,,,,,,,,,,,
"TruShine #2 Abingdon , 25017 Western Loop , Abingdon , VA , 24211",0,,,,,,,,,,,,,,,,,,
"TruShine #3 Johnson City(Boones Creek) , 3033 Boones Creek Rd , Johnson City , TN , 37615",0,,,,,,,,,,,,,,,,,,
"TruShine Bristol , 203 Linden Square Dr , Bristol , VA , 24202",1,0.764717673329081,4.5,246,,,,,,,,,,,,,,,
"True Clean , 29002 Crossroads Ln , Evergreen , CO , 80439",0,,,,,,,,,,,,,,,,,,
"Trushine #4 Kingsport , 2227 Fort Henry Dr , Kingsport , TN , 37664",0,,,,,,,,,,,,,,,,,,
"Trushine #5 Sevierville , 116 Allensville Rd , Sevierville , TN , 37876",0,,,,,,,,,,,,,,,,,,
"Trushine #6 Blountville , 1912 TN-394 , Blountville , TN , 37617",0,,,,,,,,,,,,,,,,,,
"Tsunami Gary , 3251 Grant St , Gary , IN , 46408",0,,,,,,,,,,,,,,,,,,
"Tsunami Grand Chute , 1911 W Wisconsin Ave , Grand Chute , WI , 54914",1,0.137418813800647,4.2,227,,,,,,,,,,,,,,,
"Tsunami Greenfield , 5520 W Layton Ave , Greenfield , WI , 53220",0,,,,,,,,,,,,,,,,,,
"Tsunami La Porte , 821 Pine Lake Ave , La Porte , IN , 46350",1,0.0551338788762905,3.6,71,,,,,,,,,,,,,,,
"Tsunami Menasha , 1335 Oneida St , Menasha , WI , 54952",4,0.311372519963588,4.5,96,0.883931822890008,3.8,11,0.955017753010538,2.1,20,0.957267756401304,4.4,262,,,,,,
"Tsunami Mt Pleasant , 6315 Washington Ave , Mount Pleasant , WI , 53406",2,0.321195385133812,4.3,140,0.383157753452855,4.6,161,,,,,,,,,,,,
"Tsunami Oak Creek , 140 W Puetz Rd , Oak Creek , WI , 53154",0,,,,,,,,,,,,,,,,,,
"Tsunami Portage , 3105 Willowcreek Rd , Portage , IN , 46368",1,0.875102530688739,3.8,49,,,,,,,,,,,,,,,
"Tsunami Waukesha , 300 W Sunset Dr , Waukesha , WI , 53189",1,0.877626275186768,4,75,,,,,,,,,,,,,,,
"Turnpike Car Wash , 217 W Jericho Turnpike , Huntington Station , NY , 11746",0,,,,,,,,,,,,,,,,,,
"Twins Merritt Island , 2240 N Courtenay Pkwy , Merritt Island , FL , 32953",1,0.319657971055697,3.8,390,,,,,,,,,,,,,,,
"U-DRIVE , 6451 W Charleston Blvd , Las Vegas , NV , 89146",0,,,,,,,,,,,,,,,,,,
"ULTIMATE CAR WASH , 1431 Cradduck Rd , Ada , OK , 74820",0,,,,,,,,,,,,,,,,,,
"ULTRA SHINE AUTO SPA , 21 SOUTH FEDERAL HWY , POMPANO BEACH , FL , 33062",0,,,,,,,,,,,,,,,,,,
"UNIVERSITY , 201 University Ave , Fairbanks , AK , 99709",0,,,,,,,,,,,,,,,,,,
"US Car Wash , 845 N Adair St , Cornelius , OR , 97113",0,,,,,,,,,,,,,,,,,,
"Uncle Charlies #1 , 730 Atlanta Hwy , Cuming , GA , 30041",1,0.714497680613789,4,194,,,,,,,,,,,,,,,
"Universe , 9640 Universe Blvd NW , Albuquerque , NM , 87114",1,0.0756275924546902,5,2,,,,,,,,,,,,,,,
"Urbandale , 10950 Meredith Dr , Urbandale , IA , 50322",2,0.923861697081628,3.6,131,0.938549655879398,,,,,,,,,,,,,,
"V EXPRESS CAR WASH , 479 Lexington Rd , Versailles , KY , 40383",3,0.0329928235421021,3.9,56,0.136900050015625,4.4,445,0.140541132227257,,,,,,,,,,,
"VENICE CAR WASH , 700 S Tamiami Trail , Venice , FL , 34285",1,0.966736972840614,4.6,19,,,,,,,,,,,,,,,
"VICS CAR WASH , 449 N Bolingbrook Dr , Bolingbrook , IL , 60440",0,,,,,,,,,,,,,,,,,,
"VIPEXPRESSCARWASH.NET , 387 Prospect Ave , Wood Dale , IL , 60191",0,,,,,,,,,,,,,,,,,,
"ValleyStream NY , 350 Rockaway Ave , Valley Stream , NY , 11580",2,0.100898788341096,4.4,638,0.579549040524583,3.9,612,,,,,,,,,,,,
"Valvoline Express Care , 6455 Prutzman Rd , Beaumont , TX , 77706",0,,,,,,,,,,,,,,,,,,
"Vancouver , 1316 NE 134th St , Vancouver , WA , 98685",1,0.00945707392666103,4.1,492,,,,,,,,,,,,,,,
"Varsity Carwash  Duff , 1016 S Duff Ave , Ames , IA , 50010",4,0.226493356039649,4.6,478,0.53384423334268,3,65,0.806163928856569,4.3,21,0.850212552386483,4.3,26,,,,,,
"Varsity Carwash Lincoln , 3705 Lincoln Way , Ames , IA , 50014",1,0.208365756859428,4.1,47,,,,,,,,,,,,,,,
"Velocity Car Wash , 1607 W Highway 40 , Vernal , UT , 84078",0,,,,,,,,,,,,,,,,,,
"Vibe Car Wash McKinney , 3745 Virginia Pkwy , McKinney , TX , 75071",1,0.813228966668879,4.7,606,,,,,,,,,,,,,,,
"Vibe Car Wash Plano , 801 Spring Creek Pkwy , Plano , TX , 75023",1,0.916719862924697,,,,,,,,,,,,,,,,,
"Vicu0027s Express , 11493 W Belleview Ave , Littleton , CO , 80127",0,,,,,,,,,,,,,,,,,,
"Victory Car Wash , 12870 Mariposa Rd , Victorville , CA , 92395",1,0.108687689835111,4.1,636,,,,,,,,,,,,,,,
"Virginia Car Wash Co. , 4830 Portsmouth Blvd , Chesapeake , VA , 23321",0,,,,,,,,,,,,,,,,,,
"Vision Car Wash , 355 W Orange Blossom Trail , Apopka , FL , 32712",0,,,,,,,,,,,,,,,,,,
"Vista , 1401 E Vista Way , Vista , CA , 92084",1,0.628850031333936,4.5,974,,,,,,,,,,,,,,,
"Vortex Car Wash , 150 Jonathans Way , Suffolk , VA , 23434",1,0.678500435513151,4.4,146,,,,,,,,,,,,,,,
"WASHPOINTE AUTO WASH , 1401 N Prince St , Clovis , NM , 88101",2,0.39516501156414,2,1,0.510745737380874,,,,,,,,,,,,,,
"WASHWORKS EXPRESS , 601 E King Ave , Kingsville , TX , 78363",1,0.435755531597454,5,14,,,,,,,,,,,,,,,
"WATER GAP CAR WASH , 31 Justice Dr , Hazard , KY , 41701",1,0.755632778353141,4.3,43,,,,,,,,,,,,,,,
"WOW Car Wash , 911 N Broad St , Monroe , GA , 30655",0,,,,,,,,,,,,,,,,,,
"WOW Car Wash Winder , 242 N Broad St , Winder , GA , 30680",0,,,,,,,,,,,,,,,,,,
"Warrior Way , 540 Warrior Way , Grand Junction , CO , 81504",0,,,,,,,,,,,,,,,,,,
"Wash 37055 , 118 Henslee Dr , Dickson , TN , 37055",1,0.654630975666806,4.6,670,,,,,,,,,,,,,,,
"Wash 37062 , 2075 Fairview Blvd , Fairview , TN , 37062",0,,,,,,,,,,,,,,,,,,
"Wash 37135 , 912 Oldham Dr , Nolensville , TN , 37135",0,,,,,,,,,,,,,,,,,,
"Wash Ashore Fairhaven , 128 Huttleston Ave , Fairhaven , MA , 2719",0,,,,,,,,,,,,,,,,,,
"Wash Ashore Plymouth , 2304 State Rd , Plymouth , MA , 2360",0,,,,,,,,,,,,,,,,,,
"Wash City Apopka , 1860 E Semoran Blvd , Apopka , FL , 32703",0,,,,,,,,,,,,,,,,,,
"Wash City Casselberry , 2699 Cassel Creek Blvd , Casselberry , FL , 32707",1,0.669506095458932,3.2,517,,,,,,,,,,,,,,,
"Wash City Semoran , 4575 S Semoran Blvd , Orlando , FL , 32822",1,0.619469439438584,4.1,1656,,,,,,,,,,,,,,,
"Wash City University , 11674 University Blvd , Orlando , FL , 32817",2,0.879281192653039,1.3,4,0.886349108223114,3.4,18,,,,,,,,,,,,
"Wash It Dean , 750 Cincinnati Ave , Xenia , OH , 45385",0,,,,,,,,,,,,,,,,,,
"Wash N Go Calexico , 612 Imperial Ave , Calexico , CA , 92231",2,0.248124695747317,3.7,3,0.697314825125157,4.9,1708,,,,,,,,,,,,
"Wash N Go Car Wash , 4921 N. UNIVERSITY DRIVE , LAUDERHILL , FL , 33351",2,2.19757545494304E-13,4,702,0.0013814991501756,4.4,10,,,,,,,,,,,,
"Wash N Roll Antioch , 5307 Cane Ridge Rd , Nashville , TN , 37013",1,0.0141970167394962,3.7,47,,,,,,,,,,,,,,,
"Wash N Roll Athens , 24925 US-72 , Athens , AL , 35613",0,,,,,,,,,,,,,,,,,,
"Wash N Roll Bellevue , 7128 Hwy 70 S , Nashville , TN , 37221",1,0.0241189718681742,4,99,,,,,,,,,,,,,,,
"Wash N Roll Charpi , 6303 Charlotte Pike , Nashville , TN , 37209",2,0.719062983704138,4.6,88,0.743362036803198,5,29,,,,,,,,,,,,
"Wash N Roll Melrose , 2640 8th Ave S , Nashville , TN , 37204",0,,,,,,,,,,,,,,,,,,
